	filename	scene_label
1422	audio/tram-milan-1048-43480-a.wav	tram
1423	audio/park-paris-99-2801-s3.wav	park
1424	audio/tram-milan-1065-41438-a.wav	tram
1425	audio/shopping_mall-helsinki-129-3852-a.wav	shopping_mall
1426	audio/street_pedestrian-prague-1037-42590-a.wav	street_pedestrian
1427	audio/metro_station-stockholm-83-2221-a.wav	metro_station
1428	audio/street_traffic-lyon-1029-41366-a.wav	street_traffic
1429	audio/bus-helsinki-20-804-s3.wav	bus
1430	audio/park-prague-1092-40506-s3.wav	park
1431	audio/metro_station-lyon-1077-42401-c.wav	metro_station
1432	audio/street_traffic-lisbon-1008-40351-s2.wav	street_traffic
1433	audio/public_square-barcelona-109-3143-s2.wav	public_square
1434	audio/public_square-stockholm-120-3543-a.wav	public_square
1435	audio/metro-london-46-1417-a.wav	metro
1436	audio/bus-lisbon-1070-42327-a.wav	bus
1437	audio/metro_station-helsinki-67-1995-a.wav	metro_station
1438	audio/street_pedestrian-stockholm-156-4736-a.wav	street_pedestrian
1439	audio/street_traffic-prague-1033-42262-a.wav	street_traffic
1440	audio/metro_station-vienna-87-2391-s2.wav	metro_station
1441	audio/bus-paris-29-959-s1.wav	bus
1442	audio/metro_station-lisbon-1021-40025-a.wav	metro_station
1443	audio/public_square-paris-116-3385-s2.wav	public_square
1444	audio/street_pedestrian-helsinki-147-4433-s2.wav	street_pedestrian
1445	audio/shopping_mall-vienna-139-4243-a.wav	shopping_mall
1446	audio/street_pedestrian-prague-1085-40632-a.wav	street_pedestrian
1447	audio/metro_station-lisbon-1020-42493-b.wav	metro_station
1448	audio/public_square-helsinki-112-3237-a.wav	public_square
1449	audio/street_pedestrian-london-151-4583-a.wav	street_pedestrian
1450	audio/street_pedestrian-helsinki-146-4421-a.wav	street_pedestrian
1451	audio/street_pedestrian-prague-1037-40582-a.wav	street_pedestrian
1452	audio/metro_station-barcelona-63-1882-a.wav	metro_station
1453	audio/bus-milan-1155-41060-a.wav	bus
1454	audio/shopping_mall-stockholm-135-4090-a.wav	shopping_mall
1455	audio/street_pedestrian-barcelona-145-4381-c.wav	street_pedestrian
1456	audio/tram-vienna-200-6023-a.wav	tram
1457	audio/metro-lisbon-1145-41199-a.wav	metro
1458	audio/airport-milan-1108-43191-a.wav	airport
1459	audio/street_traffic-lyon-1029-43790-s1.wav	street_traffic
1460	audio/park-lyon-1012-42309-a.wav	park
1461	audio/public_square-lisbon-1116-42928-s2.wav	public_square
1462	audio/street_traffic-prague-1006-41525-a.wav	street_traffic
1463	audio/street_pedestrian-lyon-1072-40691-a.wav	street_pedestrian
1464	audio/bus-london-21-808-a.wav	bus
1465	audio/street_traffic-milan-1094-41995-s2.wav	street_traffic
1466	audio/street_pedestrian-vienna-158-4802-a.wav	street_pedestrian
1467	audio/shopping_mall-stockholm-137-4170-a.wav	shopping_mall
1468	audio/metro-barcelona-41-1262-a.wav	metro
1469	audio/street_pedestrian-helsinki-146-4418-s1.wav	street_pedestrian
1470	audio/shopping_mall-london-131-3932-a.wav	shopping_mall
1471	audio/street_pedestrian-helsinki-147-4439-s2.wav	street_pedestrian
1472	audio/metro-vienna-58-1747-b.wav	metro
1473	audio/street_traffic-vienna-176-5443-a.wav	street_traffic
1474	audio/metro_station-barcelona-62-1868-a.wav	metro_station
1475	audio/metro_station-barcelona-63-1906-a.wav	metro_station
1476	audio/park-paris-100-2832-a.wav	park
1477	audio/street_pedestrian-stockholm-157-4777-a.wav	street_pedestrian
1478	audio/airport-stockholm-11-474-a.wav	airport
1479	audio/street_traffic-helsinki-166-5111-a.wav	street_traffic
1480	audio/metro-london-48-1447-a.wav	metro
1481	audio/airport-barcelona-2-97-a.wav	airport
1482	audio/shopping_mall-vienna-138-4207-a.wav	shopping_mall
1483	audio/airport-paris-7-352-a.wav	airport
1484	audio/park-prague-1105-40671-a.wav	park
1485	audio/tram-vienna-202-6091-s2.wav	tram
1486	audio/metro-prague-1026-40884-a.wav	metro
1487	audio/street_pedestrian-milan-1096-42565-a.wav	street_pedestrian
1488	audio/public_square-lisbon-1116-40253-s2.wav	public_square
1489	audio/bus-helsinki-18-719-a.wav	bus
1490	audio/park-stockholm-102-2900-s1.wav	park
1491	audio/airport-helsinki-3-145-a.wav	airport
1492	audio/airport-prague-1034-41415-a.wav	airport
1493	audio/metro_station-paris-80-2170-a.wav	metro_station
1494	audio/street_traffic-helsinki-165-5063-a.wav	street_traffic
1495	audio/bus-lyon-1124-42982-a.wav	bus
1496	audio/park-milan-1018-42717-s1.wav	park
1497	audio/public_square-lyon-1017-42232-a.wav	public_square
1498	audio/bus-lyon-1124-40459-a.wav	bus
1499	audio/tram-lisbon-1046-43708-a.wav	tram
1500	audio/tram-london-188-5810-s1.wav	tram
1501	audio/public_square-milan-1044-41886-s2.wav	public_square
1502	audio/airport-barcelona-1-28-a.wav	airport
1503	audio/shopping_mall-milan-1084-41836-a.wav	shopping_mall
1504	audio/park-lisbon-1104-41756-a.wav	park
1505	audio/street_pedestrian-milan-1096-43620-a.wav	street_pedestrian
1506	audio/shopping_mall-barcelona-125-3725-a.wav	shopping_mall
1507	audio/bus-lisbon-1013-41564-a.wav	bus
1508	audio/tram-vienna-201-6065-a.wav	tram
1509	audio/metro_station-vienna-87-2374-s1.wav	metro_station
1510	audio/street_traffic-lyon-1045-41065-a.wav	street_traffic
1511	audio/airport-lisbon-1114-40796-a.wav	airport
1512	audio/street_pedestrian-milan-1096-43564-a.wav	street_pedestrian
1513	audio/bus-vienna-40-1213-a.wav	bus
1514	audio/tram-stockholm-197-5950-a.wav	tram
1515	audio/bus-helsinki-18-707-a.wav	bus
1516	audio/public_square-london-113-3296-a.wav	public_square
1517	audio/street_traffic-lyon-1029-40142-a.wav	street_traffic
1518	audio/metro_station-lisbon-1020-43850-a.wav	metro_station
1519	audio/street_traffic-paris-171-5233-a.wav	street_traffic
1520	audio/metro-milan-1025-40535-a.wav	metro
1521	audio/park-stockholm-102-2894-b.wav	park
1522	audio/metro-lyon-1149-42306-a.wav	metro
1523	audio/street_pedestrian-paris-154-4669-a.wav	street_pedestrian
1524	audio/park-lisbon-1052-40469-a.wav	park
1525	audio/tram-vienna-200-6049-a.wav	tram
1526	audio/park-helsinki-94-2634-a.wav	park
1527	audio/street_pedestrian-prague-1051-43235-a.wav	street_pedestrian
1528	audio/bus-barcelona-15-625-a.wav	bus
1529	audio/street_traffic-lisbon-1067-43785-s1.wav	street_traffic
1530	audio/park-milan-1133-43192-a.wav	park
1531	audio/street_pedestrian-lyon-1047-43231-a.wav	street_pedestrian
1532	audio/street_pedestrian-barcelona-141-4293-b.wav	street_pedestrian
1533	audio/park-vienna-106-3047-a.wav	park
1534	audio/tram-paris-191-5848-s1.wav	tram
1535	audio/bus-prague-1030-43115-a.wav	bus
1536	audio/metro-prague-1026-42603-a.wav	metro
1537	audio/park-lyon-1144-42730-a.wav	park
1538	audio/park-lisbon-1104-43182-a.wav	park
1539	audio/metro-vienna-59-1758-s1.wav	metro
1540	audio/tram-paris-191-5854-s1.wav	tram
1541	audio/street_pedestrian-london-150-4564-a.wav	street_pedestrian
1542	audio/bus-lyon-1129-42665-c.wav	bus
1543	audio/metro-london-48-1476-a.wav	metro
1544	audio/street_traffic-prague-1153-43237-a.wav	street_traffic
1545	audio/street_pedestrian-stockholm-157-4780-a.wav	street_pedestrian
1546	audio/public_square-barcelona-108-3100-a.wav	public_square
1547	audio/airport-paris-8-358-s2.wav	airport
1548	audio/park-barcelona-91-2514-a.wav	park
1549	audio/bus-vienna-40-1205-a.wav	bus
1550	audio/metro-barcelona-41-1229-a.wav	metro
1551	audio/airport-lyon-1101-41913-a.wav	airport
1552	audio/bus-vienna-38-1133-a.wav	bus
1553	audio/park-vienna-105-2985-a.wav	park
1554	audio/street_traffic-lyon-1029-40563-a.wav	street_traffic
1555	audio/metro_station-barcelona-62-1874-s1.wav	metro_station
1556	audio/public_square-paris-118-3476-a.wav	public_square
1557	audio/tram-lyon-1093-43846-a.wav	tram
1558	audio/metro_station-stockholm-85-2291-a.wav	metro_station
1559	audio/street_traffic-paris-171-5263-s2.wav	street_traffic
1560	audio/airport-stockholm-10-426-a.wav	airport
1561	audio/street_pedestrian-helsinki-147-4430-a.wav	street_pedestrian
1562	audio/bus-barcelona-15-608-s2.wav	bus
1563	audio/tram-vienna-201-6071-a.wav	tram
1564	audio/airport-paris-8-358-a.wav	airport
1565	audio/bus-prague-1102-40498-a.wav	bus
1566	audio/public_square-prague-1152-41601-a.wav	public_square
1567	audio/street_pedestrian-lisbon-1004-42834-a.wav	street_pedestrian
1568	audio/public_square-milan-1044-40357-a.wav	public_square
1569	audio/street_traffic-helsinki-166-5112-c.wav	street_traffic
1570	audio/bus-lyon-1159-41285-a.wav	bus
1571	audio/shopping_mall-lyon-1066-42085-a.wav	shopping_mall
1572	audio/street_pedestrian-lyon-1003-42767-b.wav	street_pedestrian
1573	audio/street_traffic-vienna-177-5463-a.wav	street_traffic
1574	audio/tram-london-188-5803-c.wav	tram
1575	audio/street_pedestrian-london-150-4558-a.wav	street_pedestrian
1576	audio/street_pedestrian-stockholm-156-4745-s3.wav	street_pedestrian
1577	audio/park-vienna-104-2964-a.wav	park
1578	audio/park-vienna-104-2977-a.wav	park
1579	audio/street_pedestrian-prague-1085-43390-a.wav	street_pedestrian
1580	audio/public_square-vienna-124-3692-a.wav	public_square
1581	audio/public_square-milan-1014-43837-a.wav	public_square
1582	audio/bus-london-25-906-a.wav	bus
1583	audio/airport-prague-1034-40269-a.wav	airport
1584	audio/park-barcelona-90-2490-s2.wav	park
1585	audio/public_square-lisbon-1039-41355-a.wav	public_square
1586	audio/street_pedestrian-helsinki-147-4449-a.wav	street_pedestrian
1587	audio/metro_station-vienna-86-2353-a.wav	metro_station
1588	audio/metro-lisbon-1119-40791-a.wav	metro
1589	audio/bus-vienna-38-1115-a.wav	bus
1590	audio/bus-london-24-863-a.wav	bus
1591	audio/bus-helsinki-20-789-c.wav	bus
1592	audio/airport-paris-9-405-a.wav	airport
1593	audio/park-helsinki-94-2602-a.wav	park
1594	audio/street_traffic-prague-1033-40818-a.wav	street_traffic
1595	audio/bus-lyon-1001-43587-a.wav	bus
1596	audio/metro_station-vienna-88-2418-a.wav	metro_station
1597	audio/street_traffic-barcelona-162-4948-a.wav	street_traffic
1598	audio/street_traffic-helsinki-164-5039-a.wav	street_traffic
1599	audio/tram-helsinki-184-5740-a.wav	tram
1600	audio/street_traffic-lisbon-1008-42932-a.wav	street_traffic
1601	audio/tram-london-185-5749-a.wav	tram
1602	audio/street_traffic-barcelona-161-4907-a.wav	street_traffic
1603	audio/tram-helsinki-183-5682-s1.wav	tram
1604	audio/metro-barcelona-41-1225-a.wav	metro
1605	audio/metro_station-prague-1130-41797-a.wav	metro_station
1606	audio/shopping_mall-prague-1031-41665-a.wav	shopping_mall
1607	audio/metro-barcelona-42-1274-s3.wav	metro
1608	audio/bus-paris-28-942-a.wav	bus
1609	audio/street_pedestrian-barcelona-144-4355-b.wav	street_pedestrian
1610	audio/airport-lyon-1101-42334-a.wav	airport
1611	audio/metro_station-lyon-1010-43972-a.wav	metro_station
1612	audio/park-london-97-2744-a.wav	park
1613	audio/park-london-96-2699-a.wav	park
1614	audio/metro-lisbon-1119-43320-a.wav	metro
1615	audio/street_pedestrian-helsinki-146-4413-a.wav	street_pedestrian
1616	audio/park-milan-1018-40703-s2.wav	park
1617	audio/street_pedestrian-lisbon-1098-41908-s3.wav	street_pedestrian
1618	audio/tram-barcelona-181-5637-a.wav	tram
1619	audio/public_square-helsinki-110-3166-a.wav	public_square
1620	audio/metro-vienna-60-1819-c.wav	metro
1621	audio/public_square-vienna-124-3666-a.wav	public_square
1622	audio/public_square-vienna-122-3601-a.wav	public_square
1623	audio/metro-stockholm-56-1665-a.wav	metro
1624	audio/tram-vienna-201-6077-a.wav	tram
1625	audio/metro-london-46-1384-a.wav	metro
1626	audio/bus-prague-1120-41942-a.wav	bus
1627	audio/public_square-stockholm-119-3518-a.wav	public_square
1628	audio/street_pedestrian-vienna-159-4853-a.wav	street_pedestrian
1629	audio/shopping_mall-stockholm-137-4164-b.wav	shopping_mall
1630	audio/metro-london-46-1378-a.wav	metro
1631	audio/shopping_mall-paris-132-3986-a.wav	shopping_mall
1632	audio/metro-lyon-1082-42282-a.wav	metro
1633	audio/bus-prague-1120-40435-a.wav	bus
1634	audio/airport-paris-7-329-a.wav	airport
1635	audio/metro_station-london-69-2025-c.wav	metro_station
1636	audio/bus-helsinki-20-786-a.wav	bus
1637	audio/park-barcelona-90-2492-a.wav	park
1638	audio/shopping_mall-prague-1053-42897-a.wav	shopping_mall
1639	audio/street_traffic-milan-1094-42444-a.wav	street_traffic
1640	audio/park-helsinki-92-2575-a.wav	park
1641	audio/bus-london-22-832-a.wav	bus
1642	audio/tram-lisbon-1046-43355-a.wav	tram
1643	audio/street_traffic-lyon-1045-42314-a.wav	street_traffic
1644	audio/metro_station-lisbon-1020-41284-a.wav	metro_station
1645	audio/shopping_mall-vienna-140-4270-a.wav	shopping_mall
1646	audio/park-prague-1038-41622-a.wav	park
1647	audio/airport-paris-9-407-a.wav	airport
1648	audio/airport-vienna-13-553-a.wav	airport
1649	audio/metro_station-stockholm-85-2296-a.wav	metro_station
1650	audio/shopping_mall-prague-1053-42114-a.wav	shopping_mall
1651	audio/tram-lisbon-1035-41124-s1.wav	tram
1652	audio/public_square-paris-118-3463-a.wav	public_square
1653	audio/public_square-barcelona-107-3074-a.wav	public_square
1654	audio/park-prague-1092-40292-s2.wav	park
1655	audio/airport-barcelona-1-72-a.wav	airport
1656	audio/shopping_mall-stockholm-137-4166-s1.wav	shopping_mall
1657	audio/bus-prague-1102-40177-a.wav	bus
1658	audio/metro_station-prague-1130-40768-a.wav	metro_station
1659	audio/metro-paris-50-1524-a.wav	metro
1660	audio/park-stockholm-102-2912-a.wav	park
1661	audio/park-stockholm-103-2929-a.wav	park
1662	audio/shopping_mall-paris-133-4014-a.wav	shopping_mall
1663	audio/street_pedestrian-milan-1096-42773-a.wav	street_pedestrian
1664	audio/street_pedestrian-stockholm-155-4714-a.wav	street_pedestrian
1665	audio/metro_station-stockholm-85-2319-a.wav	metro_station
1666	audio/public_square-paris-116-3377-a.wav	public_square
1667	audio/public_square-prague-1111-42693-a.wav	public_square
1668	audio/tram-stockholm-199-5996-b.wav	tram
1669	audio/park-paris-98-2754-a.wav	park
1670	audio/street_pedestrian-lyon-1047-42022-c.wav	street_pedestrian
1671	audio/metro-lisbon-1121-42001-s2.wav	metro
1672	audio/shopping_mall-barcelona-127-3795-a.wav	shopping_mall
1673	audio/street_traffic-london-169-5162-a.wav	street_traffic
1674	audio/metro-stockholm-55-1625-s1.wav	metro
1675	audio/airport-lisbon-1122-42593-a.wav	airport
1676	audio/bus-helsinki-19-759-a.wav	bus
1677	audio/metro_station-prague-1130-42715-a.wav	metro_station
1678	audio/metro-milan-1143-41720-a.wav	metro
1679	audio/street_pedestrian-prague-1037-41296-a.wav	street_pedestrian
1680	audio/airport-barcelona-2-106-a.wav	airport
1681	audio/airport-prague-1069-41871-a.wav	airport
1682	audio/bus-paris-31-982-a.wav	bus
1683	audio/bus-milan-1078-40119-a.wav	bus
1684	audio/tram-lisbon-1100-41403-a.wav	tram
1685	audio/metro_station-stockholm-84-2281-s3.wav	metro_station
1686	audio/street_pedestrian-barcelona-144-4365-a.wav	street_pedestrian
1687	audio/street_traffic-lisbon-1076-42777-a.wav	street_traffic
1688	audio/street_traffic-prague-1006-42179-a.wav	street_traffic
1689	audio/park-prague-1105-42070-a.wav	park
1690	audio/tram-lisbon-1046-43937-a.wav	tram
1691	audio/street_pedestrian-barcelona-142-4323-a.wav	street_pedestrian
1692	audio/metro-london-47-1435-a.wav	metro
1693	audio/street_traffic-lisbon-1008-40364-s3.wav	street_traffic
1694	audio/metro_station-helsinki-65-1943-c.wav	metro_station
1695	audio/metro_station-helsinki-64-1910-a.wav	metro_station
1696	audio/airport-london-6-264-c.wav	airport
1697	audio/public_square-vienna-122-3593-s3.wav	public_square
1698	audio/bus-vienna-39-1175-a.wav	bus
1699	audio/street_traffic-paris-172-5278-a.wav	street_traffic
1700	audio/park-vienna-106-3015-a.wav	park
1701	audio/metro-stockholm-56-1656-s1.wav	metro
1702	audio/street_pedestrian-helsinki-147-4444-a.wav	street_pedestrian
1703	audio/metro_station-stockholm-83-2219-a.wav	metro_station
1704	audio/metro-milan-1062-42749-a.wav	metro
1705	audio/metro_station-prague-1130-41428-a.wav	metro_station
1706	audio/street_traffic-stockholm-173-5315-a.wav	street_traffic
1707	audio/airport-barcelona-1-71-a.wav	airport
1708	audio/shopping_mall-prague-1031-41379-a.wav	shopping_mall
1709	audio/street_pedestrian-barcelona-145-4376-a.wav	street_pedestrian
1710	audio/bus-london-25-903-a.wav	bus
1711	audio/tram-london-186-5771-a.wav	tram
1712	audio/park-barcelona-90-2467-a.wav	park
1713	audio/airport-vienna-14-597-s1.wav	airport
1714	audio/metro-london-46-1401-s1.wav	metro
1715	audio/airport-london-5-235-a.wav	airport
1716	audio/street_traffic-london-169-5164-a.wav	street_traffic
1717	audio/airport-milan-1108-41690-a.wav	airport
1718	audio/metro_station-vienna-86-2353-s3.wav	metro_station
1719	audio/bus-prague-1090-41059-a.wav	bus
1720	audio/street_pedestrian-barcelona-144-4358-a.wav	street_pedestrian
1721	audio/tram-milan-1158-43773-a.wav	tram
1722	audio/airport-barcelona-1-72-s3.wav	airport
1723	audio/tram-milan-1065-43859-a.wav	tram
1724	audio/metro-vienna-59-1761-c.wav	metro
1725	audio/public_square-paris-117-3445-a.wav	public_square
1726	audio/bus-london-23-849-s2.wav	bus
1727	audio/airport-lisbon-1000-40463-a.wav	airport
1728	audio/street_pedestrian-lyon-1047-42052-a.wav	street_pedestrian
1729	audio/metro_station-stockholm-85-2294-a.wav	metro_station
1730	audio/park-lisbon-1052-42616-a.wav	park
1731	audio/tram-paris-193-5869-a.wav	tram
1732	audio/park-vienna-106-3033-a.wav	park
1733	audio/shopping_mall-vienna-140-4248-a.wav	shopping_mall
1734	audio/airport-stockholm-11-463-s3.wav	airport
1735	audio/airport-london-5-245-s2.wav	airport
1736	audio/bus-milan-1154-41186-a.wav	bus
1737	audio/metro-helsinki-45-1357-s3.wav	metro
1738	audio/shopping_mall-milan-1084-41833-a.wav	shopping_mall
1739	audio/street_pedestrian-lyon-1003-40003-a.wav	street_pedestrian
1740	audio/tram-paris-191-5842-a.wav	tram
1741	audio/public_square-barcelona-109-3129-a.wav	public_square
1742	audio/bus-helsinki-19-770-a.wav	bus
1743	audio/metro_station-barcelona-61-1842-s1.wav	metro_station
1744	audio/metro-barcelona-41-1229-b.wav	metro
1745	audio/park-lyon-1012-43744-a.wav	park
1746	audio/street_pedestrian-milan-1080-42107-a.wav	street_pedestrian
1747	audio/bus-milan-1115-42460-a.wav	bus
1748	audio/public_square-milan-1014-42221-b.wav	public_square
1749	audio/park-lyon-1144-42438-s3.wav	park
1750	audio/street_traffic-vienna-177-5459-b.wav	street_traffic
1751	audio/park-barcelona-89-2449-s1.wav	park
1752	audio/metro_station-paris-82-2206-a.wav	metro_station
1753	audio/park-lyon-1012-43700-a.wav	park
1754	audio/tram-helsinki-184-5726-a.wav	tram
1755	audio/park-milan-1018-42284-a.wav	park
1756	audio/tram-vienna-202-6096-a.wav	tram
1757	audio/shopping_mall-lyon-1066-43261-a.wav	shopping_mall
1758	audio/bus-stockholm-36-1065-a.wav	bus
1759	audio/tram-prague-1151-43916-a.wav	tram
1760	audio/street_pedestrian-stockholm-155-4680-a.wav	street_pedestrian
1761	audio/tram-helsinki-184-5714-a.wav	tram
1762	audio/metro_station-london-69-2029-a.wav	metro_station
1763	audio/street_traffic-paris-172-5280-a.wav	street_traffic
1764	audio/airport-vienna-14-564-a.wav	airport
1765	audio/airport-helsinki-3-118-a.wav	airport
1766	audio/street_pedestrian-barcelona-144-4350-a.wav	street_pedestrian
1767	audio/metro-paris-53-1563-a.wav	metro
1768	audio/park-helsinki-92-2577-a.wav	park
1769	audio/park-lyon-1060-40168-s2.wav	park
1770	audio/metro_station-lyon-1077-40844-s3.wav	metro_station
1771	audio/airport-paris-7-322-b.wav	airport
1772	audio/bus-barcelona-17-672-a.wav	bus
1773	audio/street_pedestrian-prague-1037-41246-a.wav	street_pedestrian
1774	audio/street_traffic-stockholm-173-5308-a.wav	street_traffic
1775	audio/shopping_mall-london-131-3933-b.wav	shopping_mall
1776	audio/metro_station-prague-1118-41688-a.wav	metro_station
1777	audio/metro_station-stockholm-84-2280-a.wav	metro_station
1778	audio/street_traffic-vienna-178-5500-a.wav	street_traffic
1779	audio/tram-london-190-5834-a.wav	tram
1780	audio/park-stockholm-101-2872-a.wav	park
1781	audio/bus-lisbon-1070-40477-a.wav	bus
1782	audio/airport-barcelona-1-68-a.wav	airport
1783	audio/street_pedestrian-milan-1080-40124-a.wav	street_pedestrian
1784	audio/public_square-lyon-1017-42034-a.wav	public_square
1785	audio/public_square-lisbon-1116-40221-a.wav	public_square
1786	audio/street_traffic-lyon-1029-41695-a.wav	street_traffic
1787	audio/bus-prague-1147-40467-a.wav	bus
1788	audio/street_traffic-paris-172-5297-a.wav	street_traffic
1789	audio/airport-barcelona-1-80-a.wav	airport
1790	audio/street_pedestrian-london-151-4584-a.wav	street_pedestrian
1791	audio/airport-lisbon-1122-40819-s2.wav	airport
1792	audio/street_traffic-lisbon-1008-40225-s1.wav	street_traffic
1793	audio/metro_station-barcelona-62-1854-a.wav	metro_station
1794	audio/metro-vienna-58-1749-a.wav	metro
1795	audio/metro-lyon-1064-41689-a.wav	metro
1796	audio/shopping_mall-paris-134-4043-a.wav	shopping_mall
1797	audio/park-stockholm-102-2908-c.wav	park
1798	audio/street_pedestrian-london-149-4506-a.wav	street_pedestrian
1799	audio/metro-lyon-1126-40984-s2.wav	metro
1800	audio/tram-barcelona-181-5619-a.wav	tram
1801	audio/tram-prague-1086-40761-a.wav	tram
1802	audio/metro_station-milan-1117-42387-b.wav	metro_station
1803	audio/metro-barcelona-41-1223-a.wav	metro
1804	audio/street_pedestrian-vienna-159-4842-a.wav	street_pedestrian
1805	audio/shopping_mall-barcelona-127-3799-a.wav	shopping_mall
1806	audio/bus-lyon-1124-41920-a.wav	bus
1807	audio/park-prague-1105-42760-a.wav	park
1808	audio/street_traffic-london-169-5185-a.wav	street_traffic
1809	audio/park-lisbon-1057-40865-s2.wav	park
1810	audio/bus-lyon-1073-40690-a.wav	bus
1811	audio/tram-london-186-5776-a.wav	tram
1812	audio/street_pedestrian-vienna-159-4831-a.wav	street_pedestrian
1813	audio/public_square-prague-1027-42405-b.wav	public_square
1814	audio/street_traffic-vienna-178-5484-a.wav	street_traffic
1815	audio/metro_station-stockholm-83-2226-a.wav	metro_station
1816	audio/metro_station-helsinki-65-1946-a.wav	metro_station
1817	audio/bus-paris-31-981-a.wav	bus
1818	audio/street_traffic-lisbon-1076-43554-a.wav	street_traffic
1819	audio/tram-paris-195-5899-s2.wav	tram
1820	audio/street_traffic-lisbon-1067-42133-a.wav	street_traffic
1821	audio/bus-paris-27-929-a.wav	bus
1822	audio/shopping_mall-lyon-1066-43914-a.wav	shopping_mall
1823	audio/street_traffic-lyon-1029-40501-a.wav	street_traffic
1824	audio/shopping_mall-paris-132-3990-a.wav	shopping_mall
1825	audio/public_square-helsinki-110-3179-a.wav	public_square
1826	audio/street_traffic-lisbon-1008-40225-a.wav	street_traffic
1827	audio/street_pedestrian-lisbon-1004-42266-a.wav	street_pedestrian
1828	audio/street_pedestrian-helsinki-147-4437-a.wav	street_pedestrian
1829	audio/metro-lyon-1064-40512-s2.wav	metro
1830	audio/bus-helsinki-18-728-a.wav	bus
1831	audio/airport-lisbon-1114-40495-s3.wav	airport
1832	audio/street_pedestrian-paris-154-4667-a.wav	street_pedestrian
1833	audio/park-lisbon-1052-43171-a.wav	park
1834	audio/public_square-vienna-124-3694-s3.wav	public_square
1835	audio/public_square-paris-117-3419-a.wav	public_square
1836	audio/bus-stockholm-37-1103-a.wav	bus
1837	audio/park-lisbon-1052-41855-c.wav	park
1838	audio/bus-vienna-40-1213-s1.wav	bus
1839	audio/street_traffic-helsinki-165-5060-a.wav	street_traffic
1840	audio/metro_station-paris-80-2174-s2.wav	metro_station
1841	audio/bus-lyon-1073-41935-a.wav	bus
1842	audio/metro-vienna-58-1737-a.wav	metro
1843	audio/public_square-barcelona-107-3056-a.wav	public_square
1844	audio/public_square-prague-1152-40793-c.wav	public_square
1845	audio/metro-london-48-1474-a.wav	metro
1846	audio/tram-prague-1088-40140-b.wav	tram
1847	audio/airport-london-5-237-a.wav	airport
1848	audio/street_pedestrian-milan-1096-40534-a.wav	street_pedestrian
1849	audio/metro_station-london-74-2087-a.wav	metro_station
1850	audio/metro-prague-1026-42580-a.wav	metro
1851	audio/bus-paris-30-972-c.wav	bus
1852	audio/airport-lyon-1101-41172-a.wav	airport
1853	audio/metro_station-milan-1117-40815-a.wav	metro_station
1854	audio/bus-paris-30-977-a.wav	bus
1855	audio/park-london-96-2707-a.wav	park
1856	audio/public_square-barcelona-109-3139-a.wav	public_square
1857	audio/metro_station-paris-79-2153-c.wav	metro_station
1858	audio/bus-lyon-1129-43242-a.wav	bus
1859	audio/street_pedestrian-london-151-4605-s3.wav	street_pedestrian
1860	audio/shopping_mall-stockholm-135-4093-a.wav	shopping_mall
1861	audio/tram-vienna-200-6047-s2.wav	tram
1862	audio/tram-london-187-5784-b.wav	tram
1863	audio/bus-paris-26-913-a.wav	bus
1864	audio/public_square-helsinki-110-3187-a.wav	public_square
1865	audio/tram-barcelona-180-5586-a.wav	tram
1866	audio/airport-stockholm-12-504-a.wav	airport
1867	audio/street_traffic-prague-1033-40942-s1.wav	street_traffic
1868	audio/street_traffic-stockholm-173-5322-a.wav	street_traffic
1869	audio/metro-london-47-1441-s3.wav	metro
1870	audio/street_pedestrian-stockholm-156-4717-b.wav	street_pedestrian
1871	audio/bus-helsinki-19-744-a.wav	bus
1872	audio/metro_station-lyon-1077-44072-a.wav	metro_station
1873	audio/shopping_mall-barcelona-126-3752-a.wav	shopping_mall
1874	audio/airport-lisbon-1000-41323-s2.wav	airport
1875	audio/metro_station-lisbon-1007-42527-a.wav	metro_station
1876	audio/airport-london-5-235-s1.wav	airport
1877	audio/metro-vienna-59-1771-a.wav	metro
1878	audio/shopping_mall-barcelona-126-3769-a.wav	shopping_mall
1879	audio/public_square-milan-1014-43988-a.wav	public_square
1880	audio/metro-lyon-1064-40093-a.wav	metro
1881	audio/tram-lyon-1112-43973-s1.wav	tram
1882	audio/tram-helsinki-182-5643-a.wav	tram
1883	audio/street_traffic-paris-172-5300-a.wav	street_traffic
1884	audio/bus-prague-1030-41883-a.wav	bus
1885	audio/public_square-barcelona-109-3153-a.wav	public_square
1886	audio/park-prague-1105-40873-a.wav	park
1887	audio/airport-lisbon-1000-41194-a.wav	airport
1888	audio/shopping_mall-lyon-1066-40395-a.wav	shopping_mall
1889	audio/airport-prague-1023-41426-a.wav	airport
1890	audio/street_pedestrian-lyon-1047-42521-a.wav	street_pedestrian
1891	audio/street_pedestrian-helsinki-146-4422-s2.wav	street_pedestrian
1892	audio/park-lyon-1012-43609-a.wav	park
1893	audio/tram-london-186-5770-a.wav	tram
1894	audio/bus-stockholm-34-1027-a.wav	bus
1895	audio/street_traffic-lisbon-1076-40976-a.wav	street_traffic
1896	audio/public_square-paris-117-3413-b.wav	public_square
1897	audio/street_traffic-prague-1006-41769-s1.wav	street_traffic
1898	audio/street_pedestrian-lisbon-1004-41607-c.wav	street_pedestrian
1899	audio/metro-london-46-1390-a.wav	metro
1900	audio/street_traffic-vienna-177-5451-a.wav	street_traffic
